DATE, EX_NUM, MEAN_METHOD, BOOL_ALPHA_THETA, EMIN, EMAX, LOW_RANK_APPROX_METHOD, LOW_RANK_ITE, APF_METHOD, APF_ITE, BOOL_LOG, SYLVESTER_MATRIX_VARIANT, GCD_METHODM, METHOD_NAME, DECONVOLUTION_METHOD HX, DECONVOLUTION_METHOD WX, DECONVOLUTION_PREPROC, FORWARD_ERROR, BACKWARD_ERROR, ERROR_FX, ERROR_HX, ERROR_WX 
10-Jan-2018 15:36:38,1,Geometric Mean Matlab Method,1,1.000000e-10,1.000000e-10,None,0,None,0,0,DTQ,ux and vx,My Method,Batch with STLN,Batch,1,4.509386e-10,1.716775e-09,1.167067e-10,5.964395e-10,1.732561e-10
10-Jan-2018 15:36:41,1,Geometric Mean Matlab Method,1,1.000000e-10,1.000000e-10,None,0,None,0,0,DTQ,ux and vx,My Method,Batch,Batch,1,4.189209e-10,1.725976e-09,1.167067e-10,6.078518e-10,1.773004e-10
10-Jan-2018 15:36:44,1,Geometric Mean Matlab Method,1,1.000000e-10,1.000000e-10,None,0,None,0,0,DTQ,ux and vx,My Method,Separate,Batch,1,7.455068e-10,1.637295e-09,1.167067e-10,3.466125e-10,1.397604e-10
20-Jan-2018 09:51:46,10,None,1,1.000000e-12,1.000000e-10,None,0,None,0,0,DTQ,ux and vx,My Method,Separate,Separate,0,9.737876e-06,1.616980e-04,6.845730e-06,4.613365e-05,1.236568e-05
20-Jan-2018 09:51:56,10,None,1,1.000000e-12,1.000000e-10,None,0,None,0,0,DTQ,ux and vx,My Method,Separate,Separate,1,9.737876e-06,1.616980e-04,6.845730e-06,4.613365e-05,1.236568e-05
20-Jan-2018 09:52:07,10,None,1,1.000000e-12,1.000000e-10,None,0,None,0,0,DTQ,ux and vx,My Method,Separate,Batch,0,9.737876e-06,1.616980e-04,6.845730e-06,4.613365e-05,1.236568e-05
20-Jan-2018 09:52:18,10,None,1,1.000000e-12,1.000000e-10,None,0,None,0,0,DTQ,ux and vx,My Method,Separate,Batch,1,1.492068e-05,1.679533e-04,6.845730e-06,4.613365e-05,1.258269e-05
20-Jan-2018 09:52:28,10,None,1,1.000000e-12,1.000000e-10,None,0,None,0,0,DTQ,ux and vx,My Method,Batch,Separate,0,9.737875e-06,1.616980e-04,6.845730e-06,4.613365e-05,1.236568e-05
20-Jan-2018 09:52:38,10,None,1,1.000000e-12,1.000000e-10,None,0,None,0,0,DTQ,ux and vx,My Method,Batch,Separate,1,1.058339e-05,1.604034e-04,6.845730e-06,3.734530e-05,1.224260e-05
20-Jan-2018 09:52:49,10,None,1,1.000000e-12,1.000000e-10,None,0,None,0,0,DTQ,ux and vx,My Method,Batch,Batch,0,9.737875e-06,1.616980e-04,6.845730e-06,4.613365e-05,1.236568e-05
20-Jan-2018 09:52:59,10,None,1,1.000000e-12,1.000000e-10,None,0,None,0,0,DTQ,ux and vx,My Method,Batch,Batch,1,1.869087e-05,1.689762e-04,6.845730e-06,3.734530e-05,1.266854e-05
20-Jan-2018 09:53:09,10,None,1,1.000000e-12,1.000000e-10,None,0,None,0,0,DTQ,ux and vx,My Method,Batch Constrained,Separate,0,1.159982e-04,2.721352e-04,6.845730e-06,2.214816e-03,3.616402e-05
20-Jan-2018 09:53:20,10,None,1,1.000000e-12,1.000000e-10,None,0,None,0,0,DTQ,ux and vx,My Method,Batch Constrained,Separate,1,4.372668e-06,9.973672e-05,6.845730e-06,1.835352e-05,7.704187e-06
20-Jan-2018 09:53:30,10,None,1,1.000000e-12,1.000000e-10,None,0,None,0,0,DTQ,ux and vx,My Method,Batch Constrained,Batch,0,1.159982e-04,2.721352e-04,6.845730e-06,2.214816e-03,3.616402e-05
20-Jan-2018 09:53:40,10,None,1,1.000000e-12,1.000000e-10,None,0,None,0,0,DTQ,ux and vx,My Method,Batch Constrained,Batch,1,7.491698e-06,1.075513e-04,6.845730e-06,1.835352e-05,8.715095e-06
20-Jan-2018 09:55:07,10,None,1,1.000000e-12,1.000000e-10,Standard STLN,2,None,0,0,DTQ,ux and vx,My Method,Separate,Separate,0,1.021339e-06,1.215624e-04,6.434827e-06,3.028344e-05,9.528090e-06
20-Jan-2018 09:55:17,10,None,1,1.000000e-12,1.000000e-10,Standard STLN,2,None,0,0,DTQ,ux and vx,My Method,Separate,Separate,1,1.021339e-06,1.215624e-04,6.434827e-06,3.028344e-05,9.528090e-06
20-Jan-2018 09:55:28,10,None,1,1.000000e-12,1.000000e-10,Standard STLN,2,None,0,0,DTQ,ux and vx,My Method,Separate,Batch,0,1.021339e-06,1.215624e-04,6.434827e-06,3.028344e-05,9.528090e-06
20-Jan-2018 09:55:38,10,None,1,1.000000e-12,1.000000e-10,Standard STLN,2,None,0,0,DTQ,ux and vx,My Method,Separate,Batch,1,3.565287e-06,1.233137e-04,6.434827e-06,3.028344e-05,9.355303e-06
20-Jan-2018 09:55:48,10,None,1,1.000000e-12,1.000000e-10,Standard STLN,2,None,0,0,DTQ,ux and vx,My Method,Batch,Separate,0,1.021339e-06,1.215624e-04,6.434827e-06,3.028344e-05,9.528090e-06
20-Jan-2018 09:55:58,10,None,1,1.000000e-12,1.000000e-10,Standard STLN,2,None,0,0,DTQ,ux and vx,My Method,Batch,Separate,1,8.705106e-07,1.178978e-04,6.434827e-06,2.145793e-05,9.197937e-06
20-Jan-2018 09:56:08,10,None,1,1.000000e-12,1.000000e-10,Standard STLN,2,None,0,0,DTQ,ux and vx,My Method,Batch,Batch,0,1.021339e-06,1.215624e-04,6.434827e-06,3.028344e-05,9.528090e-06
20-Jan-2018 09:56:19,10,None,1,1.000000e-12,1.000000e-10,Standard STLN,2,None,0,0,DTQ,ux and vx,My Method,Batch,Batch,1,1.781476e-06,1.185703e-04,6.434827e-06,2.145793e-05,9.008125e-06
20-Jan-2018 09:56:29,10,None,1,1.000000e-12,1.000000e-10,Standard STLN,2,None,0,0,DTQ,ux and vx,My Method,Batch Constrained,Separate,0,2.054469e-05,8.276226e-05,6.434827e-06,3.762670e-04,7.785940e-06
20-Jan-2018 09:56:39,10,None,1,1.000000e-12,1.000000e-10,Standard STLN,2,None,0,0,DTQ,ux and vx,My Method,Batch Constrained,Separate,1,7.061862e-07,2.957589e-05,6.434827e-06,5.118517e-06,2.630136e-06
20-Jan-2018 09:56:49,10,None,1,1.000000e-12,1.000000e-10,Standard STLN,2,None,0,0,DTQ,ux and vx,My Method,Batch Constrained,Batch,0,2.054469e-05,8.276226e-05,6.434827e-06,3.762670e-04,7.785940e-06
20-Jan-2018 09:57:00,10,None,1,1.000000e-12,1.000000e-10,Standard STLN,2,None,0,0,DTQ,ux and vx,My Method,Batch Constrained,Batch,1,1.455332e-06,3.156440e-05,6.434827e-06,5.118517e-06,2.654029e-06
20-Jan-2018 09:58:28,10,None,1,1.000000e-12,1.000000e-10,Standard SNTLN,13,None,0,0,DTQ,ux and vx,My Method,Separate,Separate,0,2.200790e-01,4.137525e+00,2.236069e+03,2.000001e+03,3.872983e+03
20-Jan-2018 09:58:39,10,None,1,1.000000e-12,1.000000e-10,Standard SNTLN,13,None,0,0,DTQ,ux and vx,My Method,Separate,Separate,1,2.200790e-01,4.137525e+00,2.236069e+03,2.000001e+03,3.872983e+03
20-Jan-2018 09:58:50,10,None,1,1.000000e-12,1.000000e-10,Standard SNTLN,13,None,0,0,DTQ,ux and vx,My Method,Separate,Batch,0,2.200790e-01,4.137525e+00,2.236069e+03,2.000001e+03,3.872983e+03
20-Jan-2018 09:59:01,10,None,1,1.000000e-12,1.000000e-10,Standard SNTLN,13,None,0,0,DTQ,ux and vx,My Method,Separate,Batch,1,5.265504e-02,4.585940e+00,2.236069e+03,2.000001e+03,3.872983e+03
20-Jan-2018 09:59:12,10,None,1,1.000000e-12,1.000000e-10,Standard SNTLN,13,None,0,0,DTQ,ux and vx,My Method,Batch,Separate,0,2.200790e-01,4.137525e+00,2.236069e+03,2.000001e+03,3.872983e+03
20-Jan-2018 09:59:23,10,None,1,1.000000e-12,1.000000e-10,Standard SNTLN,13,None,0,0,DTQ,ux and vx,My Method,Batch,Separate,1,1.026703e-01,2.347041e+00,2.236069e+03,2.000001e+03,3.872983e+03
20-Jan-2018 09:59:34,10,None,1,1.000000e-12,1.000000e-10,Standard SNTLN,13,None,0,0,DTQ,ux and vx,My Method,Batch,Batch,0,2.200790e-01,4.137525e+00,2.236069e+03,2.000001e+03,3.872983e+03
20-Jan-2018 09:59:45,10,None,1,1.000000e-12,1.000000e-10,Standard SNTLN,13,None,0,0,DTQ,ux and vx,My Method,Batch,Batch,1,1.881324e-01,2.478933e+00,2.236069e+03,2.000001e+03,3.872983e+03
20-Jan-2018 09:59:56,10,None,1,1.000000e-12,1.000000e-10,Standard SNTLN,13,None,0,0,DTQ,ux and vx,My Method,Batch Constrained,Separate,0,1.998690e-01,4.464593e+00,2.236069e+03,2.000000e+03,3.872983e+03
20-Jan-2018 10:00:08,10,None,1,1.000000e-12,1.000000e-10,Standard SNTLN,13,None,0,0,DTQ,ux and vx,My Method,Batch Constrained,Separate,1,1.406693e-01,2.622882e+00,2.236069e+03,2.000000e+03,3.872983e+03
20-Jan-2018 10:00:19,10,None,1,1.000000e-12,1.000000e-10,Standard SNTLN,13,None,0,0,DTQ,ux and vx,My Method,Batch Constrained,Batch,0,1.998690e-01,4.464593e+00,2.236069e+03,2.000000e+03,3.872983e+03
20-Jan-2018 10:00:30,10,None,1,1.000000e-12,1.000000e-10,Standard SNTLN,13,None,0,0,DTQ,ux and vx,My Method,Batch Constrained,Batch,1,1.048839e-01,2.792017e+00,2.236069e+03,2.000000e+03,3.872983e+03
20-Jan-2018 10:01:58,10,None,0,1.000000e-12,1.000000e-10,None,0,None,0,0,DTQ,ux and vx,My Method,Separate,Separate,0,3.942000e-07,4.553416e-06,5.600672e-07,5.257897e-06,1.064805e-06
20-Jan-2018 10:02:03,10,None,0,1.000000e-12,1.000000e-10,None,0,None,0,0,DTQ,ux and vx,My Method,Separate,Separate,1,3.942000e-07,4.553416e-06,5.600672e-07,5.257897e-06,1.064805e-06
20-Jan-2018 10:02:08,10,None,0,1.000000e-12,1.000000e-10,None,0,None,0,0,DTQ,ux and vx,My Method,Separate,Batch,0,3.942000e-07,4.553416e-06,5.600672e-07,5.257897e-06,1.064805e-06
20-Jan-2018 10:02:13,10,None,0,1.000000e-12,1.000000e-10,None,0,None,0,0,DTQ,ux and vx,My Method,Separate,Batch,1,3.405675e-07,3.668197e-06,5.600672e-07,5.257897e-06,1.041996e-06
20-Jan-2018 10:02:18,10,None,0,1.000000e-12,1.000000e-10,None,0,None,0,0,DTQ,ux and vx,My Method,Batch,Separate,0,3.942000e-07,4.553416e-06,5.600672e-07,5.257898e-06,1.064805e-06
20-Jan-2018 10:02:23,10,None,0,1.000000e-12,1.000000e-10,None,0,None,0,0,DTQ,ux and vx,My Method,Batch,Separate,1,1.526224e-07,4.328548e-06,5.600672e-07,1.475702e-05,1.467374e-06
20-Jan-2018 10:02:28,10,None,0,1.000000e-12,1.000000e-10,None,0,None,0,0,DTQ,ux and vx,My Method,Batch,Batch,0,3.942000e-07,4.553416e-06,5.600672e-07,5.257898e-06,1.064805e-06
20-Jan-2018 10:02:33,10,None,0,1.000000e-12,1.000000e-10,None,0,None,0,0,DTQ,ux and vx,My Method,Batch,Batch,1,4.839829e-07,4.453572e-06,5.600672e-07,1.475702e-05,1.350609e-06
20-Jan-2018 10:02:38,10,None,0,1.000000e-12,1.000000e-10,None,0,None,0,0,DTQ,ux and vx,My Method,Batch Constrained,Separate,0,7.099671e-06,1.153163e-05,5.600672e-07,1.245711e-04,2.458033e-06
20-Jan-2018 10:02:43,10,None,0,1.000000e-12,1.000000e-10,None,0,None,0,0,DTQ,ux and vx,My Method,Batch Constrained,Separate,1,1.342112e-06,8.522939e-06,5.600672e-07,1.905519e-05,1.239399e-06
20-Jan-2018 10:02:48,10,None,0,1.000000e-12,1.000000e-10,None,0,None,0,0,DTQ,ux and vx,My Method,Batch Constrained,Batch,0,7.099671e-06,1.153163e-05,5.600672e-07,1.245711e-04,2.458033e-06
20-Jan-2018 10:02:53,10,None,0,1.000000e-12,1.000000e-10,None,0,None,0,0,DTQ,ux and vx,My Method,Batch Constrained,Batch,1,1.457175e-06,1.000462e-05,5.600672e-07,1.905519e-05,1.291965e-06
20-Jan-2018 10:06:32,10,Geometric Mean Matlab Method,1,1.000000e-12,1.000000e-10,None,0,None,0,0,DTQ,ux and vx,My Method,Separate,Separate,0,1.938102e-05,3.089067e-04,1.253756e-05,6.350424e-05,2.550212e-05
20-Jan-2018 10:06:43,10,Geometric Mean Matlab Method,1,1.000000e-12,1.000000e-10,None,0,None,0,0,DTQ,ux and vx,My Method,Separate,Separate,1,1.938102e-05,3.089067e-04,1.253756e-05,6.350424e-05,2.550212e-05
20-Jan-2018 10:06:54,10,Geometric Mean Matlab Method,1,1.000000e-12,1.000000e-10,None,0,None,0,0,DTQ,ux and vx,My Method,Separate,Batch,0,1.938102e-05,3.089067e-04,1.253756e-05,6.350424e-05,2.550212e-05
20-Jan-2018 10:07:05,10,Geometric Mean Matlab Method,1,1.000000e-12,1.000000e-10,None,0,None,0,0,DTQ,ux and vx,My Method,Separate,Batch,1,2.249745e-05,3.230987e-04,1.253756e-05,6.350424e-05,2.909412e-05
20-Jan-2018 10:07:16,10,Geometric Mean Matlab Method,1,1.000000e-12,1.000000e-10,None,0,None,0,0,DTQ,ux and vx,My Method,Batch,Separate,0,1.938102e-05,3.089067e-04,1.253756e-05,6.350424e-05,2.550212e-05
20-Jan-2018 10:07:27,10,Geometric Mean Matlab Method,1,1.000000e-12,1.000000e-10,None,0,None,0,0,DTQ,ux and vx,My Method,Batch,Separate,1,1.280959e-05,2.784248e-04,1.253756e-05,4.401223e-05,2.154926e-05
20-Jan-2018 10:07:37,10,Geometric Mean Matlab Method,1,1.000000e-12,1.000000e-10,None,0,None,0,0,DTQ,ux and vx,My Method,Batch,Batch,0,1.938102e-05,3.089067e-04,1.253756e-05,6.350424e-05,2.550212e-05
20-Jan-2018 10:07:48,10,Geometric Mean Matlab Method,1,1.000000e-12,1.000000e-10,None,0,None,0,0,DTQ,ux and vx,My Method,Batch,Batch,1,1.772400e-05,2.914137e-04,1.253756e-05,4.401223e-05,2.183511e-05
20-Jan-2018 10:07:59,10,Geometric Mean Matlab Method,1,1.000000e-12,1.000000e-10,None,0,None,0,0,DTQ,ux and vx,My Method,Batch Constrained,Separate,0,1.063639e-04,3.741178e-04,1.253756e-05,2.208658e-03,4.040911e-05
20-Jan-2018 10:08:09,10,Geometric Mean Matlab Method,1,1.000000e-12,1.000000e-10,None,0,None,0,0,DTQ,ux and vx,My Method,Batch Constrained,Separate,1,7.421328e-06,1.606063e-04,1.253756e-05,2.190754e-05,1.261900e-05
20-Jan-2018 10:08:20,10,Geometric Mean Matlab Method,1,1.000000e-12,1.000000e-10,None,0,None,0,0,DTQ,ux and vx,My Method,Batch Constrained,Batch,0,1.063639e-04,3.741178e-04,1.253756e-05,2.208658e-03,4.040911e-05
20-Jan-2018 10:08:31,10,Geometric Mean Matlab Method,1,1.000000e-12,1.000000e-10,None,0,None,0,0,DTQ,ux and vx,My Method,Batch Constrained,Batch,1,1.193446e-05,1.718556e-04,1.253756e-05,2.190754e-05,1.458889e-05
20-Jan-2018 10:10:05,10,Geometric Mean Matlab Method,1,1.000000e-12,1.000000e-10,Standard STLN,2,None,0,0,DTQ,ux and vx,My Method,Separate,Separate,0,3.565654e-06,1.498966e-04,7.165269e-06,3.083118e-05,1.193472e-05
20-Jan-2018 10:10:15,10,Geometric Mean Matlab Method,1,1.000000e-12,1.000000e-10,Standard STLN,2,None,0,0,DTQ,ux and vx,My Method,Separate,Separate,1,3.565654e-06,1.498966e-04,7.165269e-06,3.083118e-05,1.193472e-05
20-Jan-2018 10:10:27,10,Geometric Mean Matlab Method,1,1.000000e-12,1.000000e-10,Standard STLN,2,None,0,0,DTQ,ux and vx,My Method,Separate,Batch,0,3.565654e-06,1.498966e-04,7.165269e-06,3.083118e-05,1.193472e-05
20-Jan-2018 10:10:37,10,Geometric Mean Matlab Method,1,1.000000e-12,1.000000e-10,Standard STLN,2,None,0,0,DTQ,ux and vx,My Method,Separate,Batch,1,4.494790e-06,1.592339e-04,7.165269e-06,3.083118e-05,1.224238e-05
20-Jan-2018 10:10:48,10,Geometric Mean Matlab Method,1,1.000000e-12,1.000000e-10,Standard STLN,2,None,0,0,DTQ,ux and vx,My Method,Batch,Separate,0,3.565654e-06,1.498966e-04,7.165269e-06,3.083118e-05,1.193472e-05
20-Jan-2018 10:10:59,10,Geometric Mean Matlab Method,1,1.000000e-12,1.000000e-10,Standard STLN,2,None,0,0,DTQ,ux and vx,My Method,Batch,Separate,1,2.940426e-06,1.514718e-04,7.165269e-06,2.582711e-05,1.189815e-05
20-Jan-2018 10:11:10,10,Geometric Mean Matlab Method,1,1.000000e-12,1.000000e-10,Standard STLN,2,None,0,0,DTQ,ux and vx,My Method,Batch,Batch,0,3.565654e-06,1.498966e-04,7.165269e-06,3.083118e-05,1.193472e-05
20-Jan-2018 10:11:21,10,Geometric Mean Matlab Method,1,1.000000e-12,1.000000e-10,Standard STLN,2,None,0,0,DTQ,ux and vx,My Method,Batch,Batch,1,3.661272e-06,1.528049e-04,7.165269e-06,2.582711e-05,1.181283e-05
20-Jan-2018 10:11:33,10,Geometric Mean Matlab Method,1,1.000000e-12,1.000000e-10,Standard STLN,2,None,0,0,DTQ,ux and vx,My Method,Batch Constrained,Separate,0,1.037141e-05,9.642542e-05,7.165269e-06,2.401014e-04,7.508591e-06
20-Jan-2018 10:11:43,10,Geometric Mean Matlab Method,1,1.000000e-12,1.000000e-10,Standard STLN,2,None,0,0,DTQ,ux and vx,My Method,Batch Constrained,Separate,1,1.573980e-06,4.368141e-05,7.165269e-06,5.528860e-06,3.542232e-06
20-Jan-2018 10:11:54,10,Geometric Mean Matlab Method,1,1.000000e-12,1.000000e-10,Standard STLN,2,None,0,0,DTQ,ux and vx,My Method,Batch Constrained,Batch,0,1.037141e-05,9.642542e-05,7.165269e-06,2.401014e-04,7.508591e-06
20-Jan-2018 10:12:05,10,Geometric Mean Matlab Method,1,1.000000e-12,1.000000e-10,Standard STLN,2,None,0,0,DTQ,ux and vx,My Method,Batch Constrained,Batch,1,2.768389e-06,4.633515e-05,7.165269e-06,5.528860e-06,3.633416e-06
20-Jan-2018 10:13:40,10,Geometric Mean Matlab Method,1,1.000000e-12,1.000000e-10,Standard SNTLN,2,None,0,0,DTQ,ux and vx,My Method,Separate,Separate,0,1.098012e-07,4.467033e-06,2.092117e-07,1.066460e-06,4.056402e-07
20-Jan-2018 10:13:51,10,Geometric Mean Matlab Method,1,1.000000e-12,1.000000e-10,Standard SNTLN,2,None,0,0,DTQ,ux and vx,My Method,Separate,Separate,1,1.098012e-07,4.467033e-06,2.092117e-07,1.066460e-06,4.056402e-07
20-Jan-2018 10:14:02,10,Geometric Mean Matlab Method,1,1.000000e-12,1.000000e-10,Standard SNTLN,2,None,0,0,DTQ,ux and vx,My Method,Separate,Batch,0,1.098012e-07,4.467033e-06,2.092117e-07,1.066460e-06,4.056402e-07
20-Jan-2018 10:14:13,10,Geometric Mean Matlab Method,1,1.000000e-12,1.000000e-10,Standard SNTLN,2,None,0,0,DTQ,ux and vx,My Method,Separate,Batch,1,1.047993e-07,4.847150e-06,2.092117e-07,1.066460e-06,4.207268e-07
20-Jan-2018 10:14:24,10,Geometric Mean Matlab Method,1,1.000000e-12,1.000000e-10,Standard SNTLN,2,None,0,0,DTQ,ux and vx,My Method,Batch,Separate,0,1.098011e-07,4.467033e-06,2.092117e-07,1.066460e-06,4.056402e-07
20-Jan-2018 10:14:36,10,Geometric Mean Matlab Method,1,1.000000e-12,1.000000e-10,Standard SNTLN,2,None,0,0,DTQ,ux and vx,My Method,Batch,Separate,1,1.946812e-07,4.431640e-06,2.092117e-07,2.164282e-06,3.966766e-07
20-Jan-2018 10:14:47,10,Geometric Mean Matlab Method,1,1.000000e-12,1.000000e-10,Standard SNTLN,2,None,0,0,DTQ,ux and vx,My Method,Batch,Batch,0,1.098011e-07,4.467033e-06,2.092117e-07,1.066460e-06,4.056402e-07
20-Jan-2018 10:14:58,10,Geometric Mean Matlab Method,1,1.000000e-12,1.000000e-10,Standard SNTLN,2,None,0,0,DTQ,ux and vx,My Method,Batch,Batch,1,6.488415e-08,4.518324e-06,2.092117e-07,2.164282e-06,3.963656e-07
20-Jan-2018 10:15:09,10,Geometric Mean Matlab Method,1,1.000000e-12,1.000000e-10,Standard SNTLN,2,None,0,0,DTQ,ux and vx,My Method,Batch Constrained,Separate,0,1.695174e-06,5.187130e-06,2.092117e-07,2.702214e-05,5.296178e-07
20-Jan-2018 10:15:20,10,Geometric Mean Matlab Method,1,1.000000e-12,1.000000e-10,Standard SNTLN,2,None,0,0,DTQ,ux and vx,My Method,Batch Constrained,Separate,1,3.673414e-07,3.109230e-06,2.092117e-07,2.454060e-06,3.229400e-07
20-Jan-2018 10:15:32,10,Geometric Mean Matlab Method,1,1.000000e-12,1.000000e-10,Standard SNTLN,2,None,0,0,DTQ,ux and vx,My Method,Batch Constrained,Batch,0,1.695174e-06,5.187130e-06,2.092117e-07,2.702214e-05,5.296178e-07
20-Jan-2018 10:15:43,10,Geometric Mean Matlab Method,1,1.000000e-12,1.000000e-10,Standard SNTLN,2,None,0,0,DTQ,ux and vx,My Method,Batch Constrained,Batch,1,5.017664e-07,3.401129e-06,2.092117e-07,2.454060e-06,3.375119e-07
20-Jan-2018 10:17:14,10,Geometric Mean Matlab Method,0,1.000000e-12,1.000000e-10,None,0,None,0,0,DTQ,ux and vx,My Method,Separate,Separate,0,3.942000e-07,4.553416e-06,5.600672e-07,5.257897e-06,1.064805e-06
20-Jan-2018 10:17:20,10,Geometric Mean Matlab Method,0,1.000000e-12,1.000000e-10,None,0,None,0,0,DTQ,ux and vx,My Method,Separate,Separate,1,3.942000e-07,4.553416e-06,5.600672e-07,5.257897e-06,1.064805e-06
20-Jan-2018 10:17:26,10,Geometric Mean Matlab Method,0,1.000000e-12,1.000000e-10,None,0,None,0,0,DTQ,ux and vx,My Method,Separate,Batch,0,3.942000e-07,4.553416e-06,5.600672e-07,5.257897e-06,1.064805e-06
20-Jan-2018 10:17:33,10,Geometric Mean Matlab Method,0,1.000000e-12,1.000000e-10,None,0,None,0,0,DTQ,ux and vx,My Method,Separate,Batch,1,3.405675e-07,3.668197e-06,5.600672e-07,5.257897e-06,1.041996e-06
20-Jan-2018 10:17:39,10,Geometric Mean Matlab Method,0,1.000000e-12,1.000000e-10,None,0,None,0,0,DTQ,ux and vx,My Method,Batch,Separate,0,3.942000e-07,4.553416e-06,5.600672e-07,5.257898e-06,1.064805e-06
20-Jan-2018 10:17:45,10,Geometric Mean Matlab Method,0,1.000000e-12,1.000000e-10,None,0,None,0,0,DTQ,ux and vx,My Method,Batch,Separate,1,1.526224e-07,4.328548e-06,5.600672e-07,1.475702e-05,1.467374e-06
20-Jan-2018 10:17:52,10,Geometric Mean Matlab Method,0,1.000000e-12,1.000000e-10,None,0,None,0,0,DTQ,ux and vx,My Method,Batch,Batch,0,3.942000e-07,4.553416e-06,5.600672e-07,5.257898e-06,1.064805e-06
20-Jan-2018 10:17:58,10,Geometric Mean Matlab Method,0,1.000000e-12,1.000000e-10,None,0,None,0,0,DTQ,ux and vx,My Method,Batch,Batch,1,4.839829e-07,4.453572e-06,5.600672e-07,1.475702e-05,1.350609e-06
20-Jan-2018 10:18:04,10,Geometric Mean Matlab Method,0,1.000000e-12,1.000000e-10,None,0,None,0,0,DTQ,ux and vx,My Method,Batch Constrained,Separate,0,7.099671e-06,1.153163e-05,5.600672e-07,1.245711e-04,2.458033e-06
20-Jan-2018 10:18:10,10,Geometric Mean Matlab Method,0,1.000000e-12,1.000000e-10,None,0,None,0,0,DTQ,ux and vx,My Method,Batch Constrained,Separate,1,1.342112e-06,8.522939e-06,5.600672e-07,1.905519e-05,1.239399e-06
20-Jan-2018 10:18:17,10,Geometric Mean Matlab Method,0,1.000000e-12,1.000000e-10,None,0,None,0,0,DTQ,ux and vx,My Method,Batch Constrained,Batch,0,7.099671e-06,1.153163e-05,5.600672e-07,1.245711e-04,2.458033e-06
20-Jan-2018 10:18:23,10,Geometric Mean Matlab Method,0,1.000000e-12,1.000000e-10,None,0,None,0,0,DTQ,ux and vx,My Method,Batch Constrained,Batch,1,1.457175e-06,1.000462e-05,5.600672e-07,1.905519e-05,1.291965e-06
20-Jan-2018 10:19:15,10,Geometric Mean Matlab Method,0,1.000000e-12,1.000000e-10,Standard STLN,2,None,0,0,DTQ,ux and vx,My Method,Separate,Separate,0,3.654804e-06,1.499372e-04,1.080904e-05,3.188614e-05,1.171670e-05
20-Jan-2018 10:19:21,10,Geometric Mean Matlab Method,0,1.000000e-12,1.000000e-10,Standard STLN,2,None,0,0,DTQ,ux and vx,My Method,Separate,Separate,1,3.654804e-06,1.499372e-04,1.080904e-05,3.188614e-05,1.171670e-05
20-Jan-2018 10:19:27,10,Geometric Mean Matlab Method,0,1.000000e-12,1.000000e-10,Standard STLN,2,None,0,0,DTQ,ux and vx,My Method,Separate,Batch,0,3.654804e-06,1.499372e-04,1.080904e-05,3.188614e-05,1.171670e-05
20-Jan-2018 10:19:34,10,Geometric Mean Matlab Method,0,1.000000e-12,1.000000e-10,Standard STLN,2,None,0,0,DTQ,ux and vx,My Method,Separate,Batch,1,1.158299e-06,1.666229e-04,1.080904e-05,3.188614e-05,1.400171e-05
20-Jan-2018 10:19:40,10,Geometric Mean Matlab Method,0,1.000000e-12,1.000000e-10,Standard STLN,2,None,0,0,DTQ,ux and vx,My Method,Batch,Separate,0,3.654804e-06,1.499372e-04,1.080904e-05,3.188614e-05,1.171670e-05
20-Jan-2018 10:19:46,10,Geometric Mean Matlab Method,0,1.000000e-12,1.000000e-10,Standard STLN,2,None,0,0,DTQ,ux and vx,My Method,Batch,Separate,1,7.688717e-06,1.564199e-04,1.080904e-05,3.592745e-05,1.253427e-05
20-Jan-2018 10:19:52,10,Geometric Mean Matlab Method,0,1.000000e-12,1.000000e-10,Standard STLN,2,None,0,0,DTQ,ux and vx,My Method,Batch,Batch,0,3.654804e-06,1.499372e-04,1.080904e-05,3.188614e-05,1.171670e-05
20-Jan-2018 10:19:59,10,Geometric Mean Matlab Method,0,1.000000e-12,1.000000e-10,Standard STLN,2,None,0,0,DTQ,ux and vx,My Method,Batch,Batch,1,4.979916e-06,1.513025e-04,1.080904e-05,3.592745e-05,1.201216e-05
20-Jan-2018 10:20:05,10,Geometric Mean Matlab Method,0,1.000000e-12,1.000000e-10,Standard STLN,2,None,0,0,DTQ,ux and vx,My Method,Batch Constrained,Separate,0,1.175271e-05,1.593946e-04,1.080904e-05,3.326277e-04,1.404564e-05
20-Jan-2018 10:20:11,10,Geometric Mean Matlab Method,0,1.000000e-12,1.000000e-10,Standard STLN,2,None,0,0,DTQ,ux and vx,My Method,Batch Constrained,Separate,1,4.880557e-06,1.173606e-04,1.080904e-05,2.140130e-05,9.182577e-06
20-Jan-2018 10:20:18,10,Geometric Mean Matlab Method,0,1.000000e-12,1.000000e-10,Standard STLN,2,None,0,0,DTQ,ux and vx,My Method,Batch Constrained,Batch,0,1.175271e-05,1.593946e-04,1.080904e-05,3.326277e-04,1.404564e-05
20-Jan-2018 10:20:24,10,Geometric Mean Matlab Method,0,1.000000e-12,1.000000e-10,Standard STLN,2,None,0,0,DTQ,ux and vx,My Method,Batch Constrained,Batch,1,4.766283e-06,1.289918e-04,1.080904e-05,2.140130e-05,9.837984e-06
